id,time,latitude,longitude,wifi,addr
59,27MAR2013:00:17:41,43.70535230,-72.29037340,,Silsby Hall; 3; Tuck Mall; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:00:40:38,43.70566780,-72.29088480,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:01:00:36,43.70568760,-72.29090000,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:01:20:36,43.70566090,-72.29092240,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:01:40:36,43.70566310,-72.29091550,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:02:00:36,43.70566080,-72.29089580,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:02:20:36,43.70567700,-72.29090110,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:02:40:36,43.70564110,-72.29091370,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:03:00:37,43.70567120,-72.29088440,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:03:20:38,43.70567960,-72.29089360,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:03:40:37,43.70565250,-72.29090840,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:04:00:36,43.70565190,-72.29089690,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:04:20:37,43.70565900,-72.29088870,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:04:40:38,43.70565760,-72.29086810,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:05:00:36,43.70564700,-72.29089680,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
59,27MAR2013:05:20:36,43.70566410,-72.29089500,,Butterfield Hall; Fahey Path; Hanover; Grafton County; New Hampshire; 03755; United States of America
