id,time,latitude,longitude,wifi,addr
5,02MAY2013:23:54:53,43.70405310,-72.29070330,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:00:14:53,43.70409220,-72.29070160,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:00:34:53,43.70413560,-72.29069940,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:00:54:53,43.70410910,-72.29067650,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:01:14:53,43.70409190,-72.29069590,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:01:34:53,43.70408970,-72.29069560,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:01:54:53,43.70407200,-72.29069980,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:02:14:53,43.70410440,-72.29069900,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:02:34:53,43.70409720,-72.29069260,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:02:54:53,43.70408100,-72.29075000,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:03:14:53,43.70410450,-72.29076850,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:03:34:53,43.70410180,-72.29077970,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:03:54:53,43.70408760,-72.29076000,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:04:14:53,43.70408990,-72.29071610,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:04:34:53,43.70412060,-72.29068280,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:04:54:53,43.70407360,-72.29069770,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
