id,time,latitude,longitude,wifi,addr
52,02APR2013:10:16:15,43.70859400,-72.28422000,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:10:36:15,43.70873750,-72.28414130,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:10:56:17,43.70898410,-72.28407480,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:11:16:17,43.70883130,-72.28412510,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:11:36:15,43.70866110,-72.28417620,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:11:56:06,43.70680498,-72.28616487,,Berry Hall; 10; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:12:16:17,43.70311570,-72.29049210,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:12:36:17,43.70304970,-72.29059190,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:12:56:14,43.70716080,-72.28891950,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:13:16:17,43.70712720,-72.28888450,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:13:36:14,43.70718430,-72.28878770,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:13:56:17,43.70713830,-72.28883350,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:14:16:17,43.70713310,-72.28884970,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:14:36:14,43.70715090,-72.28887310,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:14:56:17,43.70713600,-72.28889670,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:15:16:17,43.70724070,-72.28906470,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:15:36:15,43.70710820,-72.28887450,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:15:56:14,43.70717760,-72.28891050,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:16:16:17,43.70714060,-72.28877830,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:16:36:15,43.70709740,-72.28885820,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:16:56:15,43.70713090,-72.28889420,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:17:16:17,43.70306820,-72.29060120,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:17:36:17,43.70306960,-72.29060070,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:17:56:17,43.70304630,-72.29051490,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:18:16:17,43.70716740,-72.28883690,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:18:36:17,43.70715970,-72.28887800,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:18:56:17,43.70715880,-72.28884360,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:19:16:17,43.70720490,-72.28886380,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:19:36:15,43.70718270,-72.28878790,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:19:56:15,43.70716270,-72.28881000,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:20:16:05,43.70720287,-72.28906422,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:20:36:17,43.70715360,-72.28884570,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:20:56:17,43.70714570,-72.28886690,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:21:16:05,43.70721445,-72.28894652,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:21:36:17,43.70711560,-72.28886370,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:21:56:17,43.70715530,-72.28885980,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:22:16:05,43.70706007,-72.28902845,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:22:36:06,43.70736603,-72.28889882,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:22:56:06,43.70707403,-72.28892167,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:23:16:05,43.70710120,-72.28918522,,Choate House; 34; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:23:36:05,43.70686750,-72.28894355,,Phi Tau Fraternity; 31; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,02APR2013:23:56:05,43.70725675,-72.28910353,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:00:16:18,43.70712810,-72.28894620,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:00:36:14,43.70715970,-72.28888690,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:00:56:17,43.70712700,-72.28886330,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:01:16:05,43.70719687,-72.28888273,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:01:36:06,43.70718708,-72.28899027,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:01:56:15,43.70713380,-72.28891330,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:02:16:05,43.70739360,-72.28897930,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:02:36:06,43.70716600,-72.28903010,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:02:56:04,43.70738060,-72.28904135,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:03:16:17,43.70712550,-72.28882950,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:03:36:17,43.70714710,-72.28882920,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:03:56:05,43.70743760,-72.28899695,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:04:16:06,43.70724977,-72.28920250,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:04:36:06,43.70727577,-72.28900978,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:04:56:17,43.70716480,-72.28885160,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:05:16:17,43.70713800,-72.28887920,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:05:36:17,43.70715720,-72.28891490,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:05:56:17,43.70721860,-72.28896570,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:06:16:18,43.70716190,-72.28885110,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:06:36:06,43.70723462,-72.28899800,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:06:56:18,43.70714670,-72.28885880,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:07:15:25,43.70739117,-72.28899313,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:07:36:17,43.70710630,-72.28888080,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:07:56:17,43.70714630,-72.28887700,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:08:16:17,43.70713870,-72.28887980,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:08:35:02,43.70714430,-72.28887690,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:08:56:17,43.70711740,-72.28888680,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:09:16:17,43.70300910,-72.29120580,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:09:36:17,43.70290130,-72.29100000,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:09:56:17,43.70881320,-72.28401450,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:10:16:16,43.70882110,-72.28406750,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:10:36:18,43.70898470,-72.28409500,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:10:56:18,43.70846380,-72.28438160,,Dana Circle Parking Lot; 64; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:11:16:15,43.70712520,-72.28879730,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:11:36:17,43.70711640,-72.28881380,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:11:56:17,43.70712810,-72.28887340,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:12:16:16,43.70715510,-72.28893190,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:12:36:16,43.70627310,-72.28911820,,Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:12:56:17,43.70632230,-72.28894240,,Kemeny Hall; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:13:16:17,43.70633420,-72.28898770,,Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:13:36:18,43.70633200,-72.28893320,,Kemeny Hall; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:13:56:17,43.70713170,-72.28885780,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:14:16:16,43.70715190,-72.28887800,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:14:36:16,43.70713460,-72.28885630,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:14:56:17,43.70883330,-72.28411550,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:15:16:17,43.70878550,-72.28424700,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:15:36:18,43.70866140,-72.28419920,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:15:56:18,43.70723400,-72.28774480,,Moore Psychology Building; 3; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:16:16:17,43.70712620,-72.28887950,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:16:36:18,43.70713460,-72.28887520,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:16:56:03,43.70738435,-72.28885248,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:17:16:18,43.70595520,-72.28953660,,Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:17:36:17,43.70305380,-72.29062580,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:17:56:16,43.70305470,-72.29060190,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:18:16:17,43.70305520,-72.29054680,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:18:36:16,43.70503320,-72.28917570,,Baker Memorial Library; 3; Wentworth Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:18:56:03,43.70710448,-72.28894498,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:19:16:03,43.70721520,-72.28900915,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:19:36:17,43.70713280,-72.28883840,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:19:56:06,43.70715738,-72.28920772,,Choate House; 34; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:20:16:04,43.70707290,-72.28918635,,Choate House; 34; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:20:36:17,43.70712310,-72.28888820,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:20:56:16,43.70709960,-72.28886580,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:21:16:17,43.70711860,-72.28887460,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:21:36:18,43.70713240,-72.28889410,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:21:56:17,43.70711750,-72.28886550,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:22:16:15,43.70712850,-72.28887800,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:22:36:17,43.70714270,-72.28886430,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:22:56:16,43.70711740,-72.28883620,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:23:16:17,43.70716700,-72.28871060,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:23:36:16,43.70715450,-72.28865920,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,03APR2013:23:56:17,43.70716840,-72.28877300,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:00:16:17,43.70456230,-72.29478420,,Cummings Hall; 10; Engineering Drive; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:00:36:17,43.70711330,-72.28868920,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:00:56:17,43.70710260,-72.28889270,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:01:16:17,43.70717730,-72.28891460,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:01:36:17,43.70715140,-72.28884260,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:01:56:04,43.70694688,-72.28895737,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:02:16:16,43.70716880,-72.28886730,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:02:36:04,43.70734708,-72.28928500,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:02:56:05,43.70734372,-72.28898595,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:03:16:05,43.70722117,-72.28905428,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:03:36:05,43.70716488,-72.28927738,,Choate House; 34; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:03:56:17,43.70719580,-72.28887550,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:04:16:05,43.70752488,-72.28900798,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:04:36:05,43.70721858,-72.28900108,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:04:56:04,43.70721580,-72.28914178,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:05:16:04,43.70711333,-72.28890248,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:05:36:06,43.70728013,-72.28908068,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:05:56:17,43.70720570,-72.28899700,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:06:16:17,43.70715430,-72.28890260,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:06:36:18,43.70715750,-72.28883870,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:06:56:04,43.70738010,-72.28917568,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:07:16:05,43.70738300,-72.28891957,,Chinese Language House; 36; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:07:36:17,43.70715580,-72.28883500,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:07:56:17,43.70714480,-72.28890070,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:08:16:16,43.70713380,-72.28889050,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:08:36:17,43.70714710,-72.28886820,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:08:56:04,43.70695713,-72.28904807,,Phi Tau Fraternity; 31; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:09:16:04,43.70715053,-72.28894860,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:09:36:17,43.70715170,-72.28885380,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:09:56:17,43.70863480,-72.28421100,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:10:16:17,43.70890960,-72.28409940,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:10:36:16,43.70871170,-72.28415760,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:10:56:16,43.70838290,-72.28441220,,Dana Circle Parking Lot; 64; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:11:16:11,43.70897070,-72.28411020,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:11:36:17,43.70872650,-72.28413050,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:11:56:17,43.70891130,-72.28404300,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:12:16:16,43.70888320,-72.28410020,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:12:36:17,43.70893930,-72.28404480,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:12:56:17,43.70780980,-72.28616990,,Thomas Hall; 6; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:13:16:16,43.70289740,-72.29099210,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:13:36:16,43.70288130,-72.29095750,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:13:56:16,43.70289390,-72.29091530,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:14:14:30,43.70621230,-72.28914670,,Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:14:36:17,43.70711660,-72.28882120,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:14:56:16,43.70719390,-72.28888650,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:15:16:17,43.70711630,-72.28887730,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:15:36:17,43.70715890,-72.28886380,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:15:56:17,43.70712870,-72.28891180,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:16:16:17,43.70711640,-72.28886190,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:16:36:17,43.70713340,-72.28888500,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:16:56:17,43.70712730,-72.28886270,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:17:16:17,43.70714670,-72.28887340,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:17:36:17,43.70716880,-72.28892870,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:17:56:17,43.70711670,-72.28893970,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:18:16:18,43.71211760,-72.29363110,,98; Crossing Lane; Norwich; Windsor County; Vermont; 05055; United States of America
52,04APR2013:18:36:17,43.70711770,-72.28893980,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:20:56:54,43.70712580,-72.28880230,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:21:06:52,43.70717300,-72.28865670,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:21:36:53,43.70714980,-72.28865980,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:21:56:53,43.70713770,-72.28885020,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:22:16:51,43.70711760,-72.28894010,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:22:26:52,43.70711760,-72.28894170,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:22:56:53,43.70711760,-72.28894170,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:23:16:51,43.70720740,-72.28869450,,Native American House; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
52,04APR2013:23:36:53,43.70710360,-72.28889220,,Alpha Theta Coeducational Fraternity; 33; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
