id,time,latitude,longitude,wifi,addr
32,27MAR2013:00:09:14,43.70655184,-72.28695991,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:00:30:16,43.70652870,-72.28696098,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:00:50:19,43.70643919,-72.28693729,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:01:09:29,43.70646269,-72.28694223,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:01:30:26,43.70652725,-72.28693320,in[sudikoff],44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:01:50:26,43.70652822,-72.28693567,in[sudikoff],44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:02:10:26,43.70653088,-72.28693867,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:02:29:23,43.70646618,-72.28695442,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:02:49:52,43.70647350,-72.28693633,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:03:09:59,43.70644554,-72.28678788,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:03:29:01,43.70654786,-72.28685773,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:03:49:50,43.70649054,-72.28706045,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:04:09:02,43.70655419,-72.28697468,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:04:30:25,43.70647025,-72.28687169,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:04:50:25,43.70643105,-72.28686720,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:05:10:19,43.70654020,-72.28696334,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:05:30:25,43.70654684,-72.28695982,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:05:50:26,43.70652716,-72.28689030,in[sudikoff],44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:06:10:27,43.70655601,-72.28691618,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:06:30:25,43.70657607,-72.28694895,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:06:50:24,43.70637643,-72.28710484,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:07:09:01,43.70639942,-72.28707483,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:07:30:24,43.70642539,-72.28698633,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:07:50:20,43.70640747,-72.28680476,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:08:10:24,43.70652550,-72.28692276,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:08:30:25,43.70654840,-72.28688327,,44 North College Street; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
32,27MAR2013:08:49:33,43.70648714,-72.28696247,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
