id,time,latitude,longitude,wifi,addr
16,15APR2013:14:32:51,43.70674580,-72.28718660,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:14:52:51,43.70678160,-72.28727030,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:15:12:51,43.70678690,-72.28725250,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:15:32:51,43.70678320,-72.28718680,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:15:52:51,43.70678130,-72.28725140,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:16:12:51,43.70677860,-72.28722520,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:16:32:51,43.70674260,-72.28723180,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:16:52:51,43.70675530,-72.28723230,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:17:12:51,43.70676810,-72.28723310,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:17:32:51,43.70673990,-72.28729250,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:17:52:52,43.70318200,-72.29080750,,Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:18:12:51,43.70315530,-72.29085270,in[53_commons],Class of 1953 Commons; 6; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:18:32:51,43.70372880,-72.29049510,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:18:52:51,43.70374220,-72.29048130,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:19:12:51,43.70372670,-72.29051870,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:19:32:51,43.70373330,-72.29048290,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:19:52:51,43.70368390,-72.29044380,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:20:12:51,43.70369450,-72.29044510,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:20:32:51,43.70372840,-72.29051040,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:20:52:51,43.70372370,-72.29050500,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:21:12:51,43.70373590,-72.29053250,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:21:32:51,43.70372480,-72.29051180,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:21:52:51,43.70367780,-72.29047220,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:22:12:51,43.70374640,-72.29050250,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:22:32:51,43.70376390,-72.29054580,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:22:52:51,43.70379140,-72.29050080,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:23:12:51,43.70382490,-72.29056280,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:23:32:51,43.70374150,-72.29049980,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,15APR2013:23:52:51,43.70373770,-72.29052070,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:00:12:51,43.70372760,-72.29051420,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:00:32:51,43.70370330,-72.29036490,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:00:52:51,43.70368120,-72.29047340,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:01:12:51,43.70371760,-72.29047620,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:01:32:51,43.70371730,-72.29050530,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:01:52:51,43.70370870,-72.29043630,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:02:12:51,43.70372660,-72.29051820,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:02:32:51,43.70371380,-72.29051790,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:02:52:51,43.70371930,-72.29050260,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:03:12:51,43.70369150,-72.29047850,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:03:32:51,43.70371250,-72.29046850,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:03:52:51,43.70371560,-72.29049260,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:04:12:51,43.70370100,-72.29048030,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:04:32:51,43.70371530,-72.29050670,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:04:52:51,43.70370320,-72.29050230,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:05:12:51,43.70370840,-72.29048620,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:05:32:51,43.70373040,-72.29051590,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:05:52:51,43.70369590,-72.29048930,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:06:12:51,43.70370050,-72.29049570,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:06:32:51,43.70372760,-72.29049180,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:06:52:51,43.70372010,-72.29053740,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:07:12:51,43.70368910,-72.29045760,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:07:32:51,43.70370600,-72.29049070,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:07:52:51,43.70372280,-72.29044860,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:08:12:51,43.70372770,-72.29048780,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:08:32:51,43.70372820,-72.29050540,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:08:52:51,43.70374010,-72.29050210,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:09:12:52,43.70376170,-72.29056440,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:09:32:51,43.70373660,-72.29056100,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:09:52:51,43.70373160,-72.29055280,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:10:12:51,43.70370530,-72.29051200,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:10:32:51,43.70361920,-72.29037380,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:10:52:51,43.70372440,-72.29046890,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:11:12:51,43.70371500,-72.29052980,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:11:32:51,43.70372380,-72.29049050,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:11:52:51,43.70370570,-72.29048750,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:12:12:51,43.70373820,-72.29055570,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:12:32:51,43.70374000,-72.29053200,near[massrow; fairbanks; ],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:12:52:51,43.70368620,-72.29047860,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:13:12:51,43.70374620,-72.29055650,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:13:32:51,43.70364320,-72.29038040,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:13:52:51,43.70372190,-72.29047190,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:13:52:52,43.70372400,-72.29047670,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:15:41:03,43.71220056,-72.28478150,,Hanover Country Club; 5; Hilton Field Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:16:46:50,43.71246190,-72.28501820,in[north-main],Dartmouth Outing Club House Lot; 10; Hilton Field Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:17:32:51,43.70373500,-72.29060310,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:17:52:51,43.70371120,-72.29066720,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:18:12:51,43.70368220,-72.29041600,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:18:32:51,43.70373980,-72.29050940,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:18:52:51,43.70372200,-72.29047910,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:19:12:51,43.70366170,-72.29044700,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:19:32:51,43.70364740,-72.29040710,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:19:52:51,43.70373040,-72.29044440,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:20:12:51,43.70371150,-72.29047030,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:20:32:51,43.70374070,-72.29052930,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:20:52:51,43.70368600,-72.29041270,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:21:12:51,43.70370520,-72.29040670,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:21:32:51,43.70369520,-72.29041750,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:21:52:51,43.70367130,-72.29045720,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:22:12:51,43.70371510,-72.29042900,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:22:32:51,43.70374000,-72.29049720,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:22:52:51,43.70374130,-72.29052410,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:23:12:51,43.70369410,-72.29038330,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:23:32:51,43.70369700,-72.29042170,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,16APR2013:23:52:51,43.70367980,-72.29040100,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:00:12:51,43.70371070,-72.29046870,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:00:32:51,43.70371840,-72.29050450,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:00:52:51,43.70377740,-72.29049330,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:01:12:51,43.70370770,-72.29046710,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:01:32:51,43.70376150,-72.29052690,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:01:52:51,43.70366910,-72.29041420,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:02:12:51,43.70374760,-72.29050120,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:02:32:51,43.70371210,-72.29049370,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:02:52:51,43.70369140,-72.29044160,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:03:12:51,43.70366040,-72.29035770,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:03:32:51,43.70372390,-72.29040930,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:03:52:51,43.70373520,-72.29047850,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:04:12:51,43.70369830,-72.29044080,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:04:32:51,43.70372870,-72.29047600,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:04:52:51,43.70373190,-72.29046880,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:05:12:51,43.70371520,-72.29045740,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:05:32:51,43.70372070,-72.29046120,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:05:52:51,43.70374730,-72.29040600,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:06:12:51,43.70370710,-72.29045730,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:06:32:51,43.70367350,-72.29044620,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:06:52:51,43.70373030,-72.29046800,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:07:12:51,43.70371990,-72.29044390,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:07:32:51,43.70370780,-72.29041710,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:07:52:51,43.70366820,-72.29041140,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:08:12:51,43.70369130,-72.29043910,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:08:32:51,43.70325500,-72.28415830,in[sport-venues],Alumni Gymnasium; 16; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:08:52:51,43.70313190,-72.28401930,in[sport-venues],Alumni Gymnasium; 16; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:09:12:51,43.70329640,-72.28421530,in[sport-venues],Alumni Gymnasium; 16; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:09:32:51,43.70379510,-72.28984670,near[robinson; massrow; parkhurst; ],McNutt Hall; 10; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:09:52:51,43.70543140,-72.28715500,,Pointy Outdoor Sculpture ( Lockerby ); Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:10:12:51,43.70890740,-72.28408100,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:10:32:52,43.70874020,-72.28423680,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:10:52:51,43.70886940,-72.28411170,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:11:12:48,43.70692473,-72.28664094,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:11:32:51,43.70371790,-72.29038730,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:11:52:51,43.70370200,-72.29052110,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:12:12:51,43.70692420,-72.28700200,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:12:32:51,43.70692450,-72.28698660,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:12:52:51,43.70369680,-72.29031860,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:13:12:51,43.70370230,-72.29045150,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:13:32:51,43.70374480,-72.29052470,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:13:52:51,43.70370160,-72.29047300,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:14:12:51,43.70372050,-72.29048590,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:14:32:51,43.70369080,-72.29042330,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:14:52:51,43.70372010,-72.29050150,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:15:12:51,43.70371740,-72.29037470,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:15:32:51,43.70370220,-72.29048610,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:15:52:51,43.70364370,-72.29038660,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:16:12:51,43.70370580,-72.29039670,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:16:32:51,43.70367500,-72.29032170,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:16:52:51,43.70372120,-72.29047990,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:17:12:51,43.70373050,-72.29048620,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:17:32:51,43.70368950,-72.29051040,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:17:52:51,43.70374470,-72.29046110,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:18:12:51,43.70372280,-72.29052630,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:18:32:51,43.70370450,-72.29037280,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:18:52:51,43.70373520,-72.29048390,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:19:12:51,43.70667100,-72.28713280,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:19:52:51,43.70372830,-72.29049730,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:20:12:51,43.70371960,-72.29049870,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:20:32:51,43.70373400,-72.29050320,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:20:52:51,43.70365650,-72.29029760,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:21:11:34,43.70372160,-72.29048400,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:21:32:51,43.70373930,-72.29039260,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:21:52:51,43.70367710,-72.29039530,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:22:12:51,43.70369440,-72.29030580,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:22:32:51,43.70364860,-72.29027130,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:22:52:51,43.70369830,-72.29045850,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:23:12:51,43.70371910,-72.29048190,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:23:32:51,43.70372280,-72.29051750,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,17APR2013:23:52:51,43.70370250,-72.29052750,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,18APR2013:00:12:51,43.70372580,-72.29048190,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,18APR2013:00:32:51,43.70371750,-72.29045560,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,18APR2013:00:52:51,43.70371660,-72.29047890,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
16,18APR2013:01:12:02,43.70371430,-72.29046880,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
